T4-1	T5-1	T7-1	T4-6	T5-6	T7-6	T4-8	T5-8	T7-8
TRINITY_DN35566_c0_g1_i1	5.16128307454201	6.3566720442121	4.60015079287889	4.23993261348524	3.99602712342508	2.37517847958961	4.13150717395636	3.93602539966154	0
TRINITY_DN27900_c0_g1_i1	6.69285956238577	6.11565754302993	4.61470984411521	6.23582277687514	5.48391249100847	6.74394575188154	8.10006832041149	7.33777352194273	6.06380491026176
TRINITY_DN5283_c6_g4_i1	6.84306679831626	6.23356215953181	6.77398314253047	4.72470483556652	4.17967027934743	3.27590100293954	1.30917618747851	1.17951105027151	1.32883646422954
TRINITY_DN19035_c0_g1_i1	5.91138000278815	6.86862503861825	5.93588400748807	5.74585580479964	6.05996088856869	7.46505208520767	5.28481022253023	3.66459661308986	5.12010306395952
TRINITY_DN4207_c0_g2_i1	5.18285117588658	5.36988520228402	3.67705715337153	7.47938417572876	7.35857208673365	7.57037943931382	0	0	0
TRINITY_DN5376_c5_g2_i1	4.27627332094746	0	0	4.89345929330089	3.51878689625372	4.87405920314115	4.34518344718767	0.779890039340047	4.77605133400864
TRINITY_DN33806_c0_g1_i1	5.11748726632592	4.94490528579523	2.80797308747771	5.28218030414394	1.77610398807316	3.85549144310187	6.40668972054766	5.25840585640599	4.99403657491867
TRINITY_DN13158_c0_g1_i1	6.00638779677871	6.72138633165465	7.70183318776641	2.79472776669526	1.5670586262992	2.0799753767206	1.07450543636363	0.962734090595803	1.70398660386343
TRINITY_DN5326_c0_g4_i5	3.63482556778462	0	0	0	0.194087052116302	0	0	0	0.0271540515037266
TRINITY_DN5429_c2_g3_i2	6.68223617968256	6.87807544293514	8.36313602579352	0	0	0	0	0	0
TRINITY_DN19975_c0_g1_i1	7.55400551661735	8.57679798313728	9.55874977858497	8.51822825039615	8.74794119478621	9.30456808043445	6.77941732593387	7.46364697670518	8.61268054776383
TRINITY_DN4950_c1_g1_i1	6.98365489592373	6.7301100553491	7.06957328744819	6.33240361102859	6.97278454248179	6.15950809509939	7.18409181122077	6.68435590149614	3.90621718078042
TRINITY_DN31927_c0_g1_i1	4.7687665795756	3.12366619645382	3.36988520228402	6.73525137578642	5.37604722760816	5.464798939984	3.45733162548501	3.58436125251871	3.66003869115359
TRINITY_DN5432_c1_g1_i1	8.4146091356002	8.47831662097871	6.7594355020004	9.69321511978147	8.18490013126991	8.55781212733369	10.4647080826809	9.56273087317944	8.23745855621096
TRINITY_DN16000_c0_g1_i1	5.28990822070734	5.21334728173344	4.20515788392009	6.76099266173057	5.18122184254507	6.30928534610913	7.52843848229784	6.77379857375168	5.07150526734736
TRINITY_DN17457_c0_g1_i1	4.57185880375301	0	0	6.85281037455327	6.29208231425473	7.64342331632819	0	0	4.57228336665041
TRINITY_DN5432_c1_g16_i1	7.02154635279816	7.11262716222418	5.14893410452634	8.71249260920653	6.88046513749571	8.54558618340304	9.33561143188589	8.79722054492389	7.02582613280087
TRINITY_DN31931_c0_g1_i1	5.95872669831156	4.53810355147382	2.79742808215231	5.53996525386683	2.52957110757389	2.67197266075006	6.92594009599445	5.79805051476751	5.10395916114653
TRINITY_DN14247_c0_g1_i1	4.0582298966508	6.89653827224871	3.6046644151637	0	2.45285896471381	3.46845298636481	0	3.25550073314839	3.51614125119857
TRINITY_DN5139_c0_g1_i2	4.29836505506124	5.39845298631715	0	5.65119523578289	4.17200739069316	0	5.98039095606147	5.90217007742394	5.32001525642266
TRINITY_DN4840_c0_g1_i1	5.30019695596117	4.56711948795167	2.86611670153433	0	5.61149700893226	4.70581206513531	0	4.498952893396	4.11420042237189
TRINITY_DN31600_c0_g1_i1	4.58514282633115	4.47690008320375	4.26573692621362	0	0	0	5.56714991781512	6.07364888166241	4.90539903996306
TRINITY_DN23769_c0_g1_i1	5.35123961967274	5.63711751755489	5.20941437334416	7.42990045837313	6.70165994392217	7.12069407533637	3.6742346477937	4.72049737048235	3.7273759385949
TRINITY_DN5417_c7_g1_i1	6.73759212875896	8.1802423638201	5.60395267610591	4.17608336753868	3.93659082982394	4.49018501809594	7.56800169350976	7.05571626351254	7.01121607169742
TRINITY_DN5014_c1_g1_i1	5.34095386556556	5.89195377934516	4.84644316928002	2.64108355271207	4.36625226369956	3.78240856492737	3.33041498385285	3.45720027436361	3.13668357769724
TRINITY_DN26876_c0_g1_i1	5.44754613716367	5.31672502157875	5.85608932750367	0	1.72246602447109	0	5.3050950106667	5.09491164702547	6.01952401259376
TRINITY_DN5355_c4_g6_i4	6.68812439570785	0	3.02733101501709	8.25764241347369	7.11879575799119	5.2227272938176	8.93411838454746	7.91384084193582	7.59747903126785
TRINITY_DN36538_c0_g1_i1	5.00571436398821	4.99742790800831	2.70973175942069	5.46437420951541	4.24260250592898	4.38432615868584	6.34136314832951	5.14820199910802	4.74996325816927
TRINITY_DN11831_c0_g1_i1	5.38439523838807	6.10929786851258	6.9193996770076	4.42981678944033	4.75467375373121	4.37580403089024	5.84624256510951	8.21718708567058	7.16739807341327
TRINITY_DN67_c0_g2_i1	5.78269686543337	4.02014657311178	4.9525665409428	0	0	0	0	0	0
TRINITY_DN9145_c0_g1_i1	5.93983775970765	5.0446564037044	5.31063095723059	5.68052127915435	5.27064106458128	5.69738463076402	1.73768676140986	3.91197913362047	3.41237507512001
TRINITY_DN389_c0_g1_i1	5.2612675257015	4.85947266685194	4.99403657491867	0	0	0	0	0	0
TRINITY_DN4359_c0_g1_i1	4.94616939095989	5.34074028063018	5.2686215305464	3.4218292048953	2.5837597536395	4.56089833625651	3.66664298937749	5.92436121976715	5.58742500196124
TRINITY_DN4104_c0_g2_i1	5.3819754785573	6.0389189892923	5.60243906374162	0	0	0	0	0	3.54905302933729
TRINITY_DN16640_c0_g1_i1	6.80321411826247	7.50820677990751	7.37042586738464	7.89834139169169	8.43719444146808	8.21881990773227	0	0	0
TRINITY_DN4211_c0_g2_i1	6.7354274025499	6.67601346978567	5.62632231455539	7.91967378030681	6.49612675548633	7.47165083060783	9.21323061704012	7.99477769654164	6.5201236206088
TRINITY_DN25139_c0_g1_i1	4.43329332581501	4.82232226130316	0	4.14551442959617	2.31179371775365	3.82232226130316	6.02806076015032	4.57621978120958	4.0871233436512
TRINITY_DN5318_c0_g1_i8	5.90994107282772	4.97503398391896	5.93901495439548	2.8425766307707	4.79722054492389	5.47796868627935	2.93451650158608	3.72334012025117	2.94990839795332
TRINITY_DN4357_c0_g1_i1	6.88441476425921	5.83663110442824	6.25636911012763	6.18344681399458	6.28479171873004	7.85076817506041	4.49627059108648	4.51633038682594	6.23987534739603
TRINITY_DN1113_c0_g1_i1	4.25829277923848	3.39066768555967	3.00162211964968	3.36429227013537	2.56973411310658	2.57046293102604	4.46936505370484	0	4.23924527034378
TRINITY_DN5364_c0_g1_i1	9.43297401782898	9.14577424292976	8.07417358176508	10.7903541990926	9.05387973626689	9.95393741647606	11.5403232591212	10.3817084082191	9.39882063362195
TRINITY_DN3935_c0_g2_i1	10.3646588776036	10.9819175673993	10.7589668606056	7.51284315612606	10.2658412189603	10.4496170840155	9.65943047345257	10.6142708962652	8.74326586245662
TRINITY_DN30322_c0_g1_i1	3.06608919045777	4.36974564290873	0	6.38209656298772	3.76436738851123	5.85954720996783	7.04226128954695	5.61435648777408	4.93111569975779
TRINITY_DN20473_c0_g1_i1	5.83185191275584	5.43925743117648	5.24811732925083	5.3135723806116	5.8719421898871	5.70287913851321	0	3.59203837071098	0
TRINITY_DN5024_c1_g3_i5	4.49275049408254	0	4.54855992669525	0	3.59084151064492	0	5.44317563499404	4.24519139306431	6.01616199381556
TRINITY_DN4877_c0_g1_i1	7.39247198896724	6.16339809435316	6.03086573451381	6.2460279805281	6.94724534833528	7.42619765104661	6.59152982649971	9.30001387051049	5.72211077172925
TRINITY_DN1614_c0_g1_i1	2.90207357931074	1.53106949272595	2.07792657868507	0	1.73941609340103	0	4.08048712193704	3.852098743282	0
TRINITY_DN5674_c0_g1_i1	5.40463068421761	5.70429100785527	4.38674198234587	6.76538887827715	5.49255824155043	6.22485063615754	7.40413675930607	6.85947266685194	5.76059355020191
TRINITY_DN4664_c0_g2_i1	5.89377476643579	5.48500812723246	3.86453284514812	6.84109254469343	6.4005891607423	7.12711734972685	6.01754337353154	4.82990028662661	5.62105550329974
TRINITY_DN24569_c0_g1_i1	7.14666540370504	8.51048331440582	2.49005662446431	0	0	0	0	0	0
TRINITY_DN31650_c0_g2_i1	6.24290732212299	6.65291665793111	5.76373024951623	6.14742881790971	6.51765364239942	6.60386368402983	0	0	0
TRINITY_DN727_c0_g1_i1	5.69885743505183	4.55930825254051	3.33370995434728	5.95842511464899	4.51759065774328	5.86351727261009	6.78118920312583	4.85534193327834	5.12755074332373
TRINITY_DN12015_c0_g1_i1	4.9980600748595	4.42827641439251	2.92960165523642	5.70926306101334	3.54633887675812	4.23442467726839	6.29027694180753	5.30144132122745	5.25224911939368
TRINITY_DN5395_c0_g11_i1	7.49744471203129	6.1935746404466	7.16489687301668	3.62211040486748	4.12664253111817	4.76043387467011	7.33101544397389	6.23922617280342	8.90558556877255
TRINITY_DN15536_c0_g1_i1	6.55170057235281	6.06565847093199	7.94284874961459	5.4979955006733	6.12627082490916	6.98314182822712	4.90924507520664	6.52255799287044	7.54450856957057
TRINITY_DN2070_c0_g2_i1	4.30932173048402	0	3.08423438389024	4.41542066426223	4.96041903659782	3.605257262939	4.26025152998653	4.66465349608803	5.22079426697096
TRINITY_DN5429_c2_g3_i3	4.42660022616993	4.19006169473912	3.81700921407127	3.7287912528639	3.60229058486114	4.39272956248757	1.09693648250296	2.29601682253322	0
TRINITY_DN2152_c0_g3_i1	2.37211631819884	3.67592881369186	2.20851725980554	4.83905258069301	0	4.30341546268562	5.10496560483998	5.39406820399767	2.38487870371017
TRINITY_DN27141_c0_g1_i1	6.31184819916605	6.55935414489625	6.16297533837111	0	0	0	0	0	0
TRINITY_DN5284_c0_g3_i2	5.45972668517398	3.76319908532596	4.44360665147561	0	0	3.88342531590718	2.95977015521147	0	2.0972736789614
TRINITY_DN4988_c0_g1_i1	6.236990013677	6.18521242813965	5.62570884306447	3.23603333200583	3.14159627838382	2.52656966049778	2.30041662783687	3.09744224764079	1.99819550315325
TRINITY_DN5283_c6_g1_i1	9.49184508133496	8.59589522244232	9.21187856301206	0	0	0	5.26292169088074	5.89987650169995	5.83935497965465
TRINITY_DN13251_c0_g2_i1	5.52378147990424	6.6687715492385	4.7274303994409	6.6687431890879	7.40116965342931	6.66801981681918	6.50744581461479	6.28206907519813	4.60679752798339
TRINITY_DN31550_c0_g1_i1	5.91831467041742	6.26401090005437	6.88961955690711	2.98057374922496	3.84287829204537	1.63598650374562	5.70642003930195	5.71014519042476	5.34269695998193
TRINITY_DN4345_c0_g1_i1	6.6934172604032	6.86205458322547	6.74515664223119	1.81639490916912	2.35049724708413	2.48336436071335	6.4111041796372	5.98972941033341	6.30666325671022
TRINITY_DN16732_c0_g1_i1	6.49161262711654	5.69827405092298	4.81839044446963	7.58762752074251	6.44652092029319	7.44126767004738	8.40736974791835	7.06642290966538	6.85076192536618
TRINITY_DN27435_c0_g1_i1	4.9980600748595	5.09992635055603	3.50131174924366	0	0	0	0	0	0
TRINITY_DN32400_c0_g1_i1	4.20921939611076	5.06686416170014	5.83521669741211	3.95121476442072	5.53060141451683	6.09244003023809	0	5.03491998434916	5.16828099574248
TRINITY_DN4530_c1_g1_i1	5.16928366111573	3.36331127390677	0	5.96518399865693	4.65070712584629	4.40429006444484	6.22150978880477	5.47082966928279	5.30213623462205
TRINITY_DN7461_c0_g1_i1	5.51655101372373	4.54664756046618	6.40721676970435	0	0	0	0	0	0
TRINITY_DN5417_c1_g3_i2	3.54002726925751	2.49467161164755	3.36988520228402	2.72857360255936	0	2.98477161238542	2.66357233541752	3.60335929188297	3.51487971295721
TRINITY_DN30584_c0_g1_i1	6.23392639658671	6.45430751994023	6.63491267039431	4.84393361005954	7.45415121183233	6.77216279012984	4.39163026151743	6.12728246740149	6.05050169744673
TRINITY_DN1290_c0_g1_i1	4.16253231824146	6.09337002399693	4.9592601150175	1.9712216418545	2.55336050333533	1.88791513563813	0	0	1.93206117134342
TRINITY_DN5428_c0_g4_i8	5.57094860517333	5.24328825182206	5.78965101199611	2.10467213128256	0	0	0	0	0
TRINITY_DN12388_c0_g1_i1	5.3530056374236	5.66060921951191	4.55489577541901	6.82160818207442	5.19609552684487	6.01584988622445	7.1882228715012	6.66290331720745	6.02914364060378
TRINITY_DN40254_c0_g2_i1	0	0	6.47618724117016	6.80525375618036	0	6.71088906780289	7.29105094951234	0	0
TRINITY_DN3659_c0_g1_i1	5.00256751452722	6.03221106932293	4.53393705500093	6.52835252270325	5.40255165156369	4.39403389536778	7.74237007348039	5.97384083953315	5.98055090134606
TRINITY_DN15379_c0_g1_i1	6.32574618001434	5.66564858567454	4.36169818772037	6.98929798578247	5.36901273461698	6.38887833881199	6.95901662316149	5.74827336985631	6.2317395935957
TRINITY_DN2866_c0_g1_i1	7.65987462248435	7.18652036604103	7.86325707193297	4.04098007652894	0	0	0	0	0
TRINITY_DN40714_c0_g1_i1	6.55200811110627	5.06686416170014	6.10758326176324	0	0	0	5.06030683786377	4.64714179030505	3.42894634476948
TRINITY_DN25562_c0_g1_i1	5.48857927583716	6.17070624968716	3.66664298937749	1.72552304552903	0.965691949224704	2.37239496523802	5.80518925483949	2.48722906980423	0
TRINITY_DN5414_c1_g1_i1	6.952450058359	6.92041240816079	7.13528859902045	6.97865326490861	7.61649003208179	7.17337732436533	0	0	0
TRINITY_DN4978_c0_g5_i1	9.44448279278588	7.89358670421732	5.89241531350426	5.3922830724879	5.15615388166971	5.75483406802428	5.98861652634123	4.51966770089372	4.82160818207442
TRINITY_DN4095_c0_g1_i1	4.91403824563738	5.46070980467474	4.50817508103267	0	3.25640685379425	2.84639302085236	5.55056210859844	4.10634831950515	4.56997709332457
TRINITY_DN36229_c0_g1_i1	4.92879667234214	4.87263179113525	6.23294849971066	4.43829285157915	5.2290495032379	5.55160829794153	3.1551015581257	5.05610659721506	5.76561430455758
TRINITY_DN9421_c0_g1_i1	4.64454851724905	4.60264690850537	3.25368678273227	5.10982020939001	3.42236757416767	4.58092934482891	6.21713375765073	5.26592441338602	4.33356685113426
TRINITY_DN5329_c1_g4_i1	7.70879421028717	8.82161137071366	4.84694455770547	9.00856868275133	8.54096880046274	9.24991696534497	8.25502856981873	6.70651673884655	7.97043955616131
TRINITY_DN19936_c0_g1_i1	5.64829286152811	5.07993272309099	0	5.24895222223761	5.01212167271222	5.92245952725949	7.41304396359316	6.77977187550858	6.44340773679264
TRINITY_DN5329_c0_g1_i1	5.9072993013062	6.07747801600727	3.38708677001591	6.87392390570212	7.00395072596403	7.46166770159006	6.68813838663114	5.13873256972024	6.78206777185372
TRINITY_DN4098_c0_g2_i1	4.17616317365353	3.42545930476536	3.23970353548848	6.00114918979119	3.29513524900082	0	6.18952808423277	3.40789654874953	0
TRINITY_DN9114_c0_g1_i1	4.9606043776876	3.57228336665041	1.97269265400426	5.44870276513741	4.624510360655	5.02303351866553	6.62423252138254	5.03632749181777	5.393828026453
TRINITY_DN5371_c2_g5_i2	8.60772237758523	9.95514422186002	7.94621618840514	7.28062231798725	8.01987979435657	6.26389826137008	8.47021145739054	8.3527452856827	7.34315017517848
TRINITY_DN16435_c0_g1_i1	8.16957931434334	9.97315490856652	9.36526166226067	0	0	0	6.77866854612648	8.01279212197263	4.22110372536788
TRINITY_DN21088_c0_g1_i1	4.36779039279605	2.9136075118231	0	4.71132970310304	4.15962918582123	5.09351792229144	6.23582277687514	5.73860572712634	4.36827945380881
TRINITY_DN8500_c0_g2_i1	5.74259912509114	5.59395128394841	5.56477445892352	0	0	0	0	0	0
TRINITY_DN5354_c0_g3_i1	7.2170561861028	8.75632280385071	8.29708133899106	0	0	0	7.28709361924422	8.58703863729286	7.82461512504806
TRINITY_DN1430_c0_g1_i1	5.40429006444484	0	4.52042224852645	0	0	0	5.86925452711547	0	5.44572670334998
TRINITY_DN1672_c0_g2_i1	4.56334120191386	4.6435676219088	4.54411440220947	0	0	0	3.21940088215824	3.84679415947329	3.60727112504662
TRINITY_DN23222_c0_g1_i1	5.69496374414662	5.25300596289068	6.81729068309036	5.46564802598228	5.3387809438947	6.06432242261271	5.25311945517804	4.32624970083746	5.77857656391211
TRINITY_DN17628_c0_g1_i1	4.76558778564685	4.59502618406585	2.03878733050557	5.2190910582462	3.46701857168978	4.36134727802076	6.20570529240357	4.34362101270889	3.65889695712685
TRINITY_DN5420_c5_g5_i11	0.485426827170242	3.72290313856045	0	0	0	0	4.36268028104685	4.46630082917934	1.18014786115843
TRINITY_DN15994_c0_g1_i1	5.49339115088994	6.54010478474729	6.42403188301946	4.45055144330648	5.15145296108506	3.86393845042397	6.02005765234125	5.83073702112196	5.91945926911157
TRINITY_DN3552_c0_g1_i1	5.2025744425618	1.92409988564074	3.61435648777408	5.91532967601301	3.05224198118114	5.36883817775088	6.00798033649535	5.48822577256759	3.23404139971217
TRINITY_DN132_c0_g2_i1	5.59203837071098	3.71534429535891	0.763836458890951	0	0	1.79701297783614	0.716332480287987	0.630405471482323	1.20414071678023
TRINITY_DN38585_c0_g1_i1	4.30786563928161	3.22589186169034	0	3.78586437439377	3.55225409491605	3.71270582163856	6.57216207571412	4.42445185957122	2.86274892579353
TRINITY_DN1313_c0_g1_i1	5.90175991585894	5.98970670699421	5.34418936650199	0	1.36120689023873	0.654435540845399	3.81044310384517	3.76860780611581	2.9214363308063
TRINITY_DN15370_c0_g1_i1	3.73779490541058	2.1583370271671	4.48452486087585	0	0	0	3.61964776693088	3.63308241032793	4.26498673377776
TRINITY_DN47_c0_g1_i1	6.06354608445538	4.5725259179356	6.21790924381649	5.5103923219649	4.1948750225553	4.68481873755322	3.88498857765124	3.022545364569	1.94972167756984
TRINITY_DN19765_c0_g1_i1	4.87671338528143	5.05879269686594	2.41710988423005	5.67615455223729	4.66772185219572	4.35804454810502	6.66345848188466	5.47287763635929	3.71808758396052
TRINITY_DN3813_c0_g1_i1	5.72279387245362	5.503571356114	4.13027195451886	0	0	0	0	0	0
TRINITY_DN5346_c3_g3_i2	8.32565175029254	9.44056814227846	8.15700832971846	5.80583413851459	6.66668559136603	6.34679736882331	6.92594009599445	7.65584552368355	6.59451869214204
TRINITY_DN30995_c0_g1_i1	4.92595196070195	0	3.90371317006749	5.86992074510971	3.24031432933371	4.70581206513531	6.52062653728119	5.63316961824104	4.92481250360578
TRINITY_DN4594_c0_g2_i1	8.78443527529782	9.90942810711939	12.7271021140489	6.20968729720921	4.66556331917026	0	12.9821434956599	8.56612255504204	8.07513681978421
TRINITY_DN40654_c0_g1_i1	4.73123755888705	4.65317469418748	3.66539277104189	6.16202872108721	3.77146305836565	4.93786223802059	6.675604252639	5.91709753847778	4.82400405093315
TRINITY_DN11257_c0_g1_i1	5.46786635273041	5.35120427725799	5.04919510562227	6.94050741185733	5.32567423412026	6.35543919724869	7.50784220078971	6.57214691363006	5.6378420603241
TRINITY_DN5326_c0_g4_i12	4.54559776627561	1.391767719956	1.85877674530819	6.01858966780594	4.24557172023307	5.40486907021757	5.72191944555154	4.2282030092571	5.11424207482063
TRINITY_DN31646_c0_g1_i1	3.98722989868304	3.61341378086092	0	4.04439411935845	1.50487458939846	3.18919200596365	4.99439869716979	3.7415748474188	1.63969523339958
TRINITY_DN2740_c0_g2_i1	6.9441673792856	6.74408034545382	7.57666573516288	8.54050392357696	8.59826842287326	8.79166432518688	0	0	0
TRINITY_DN42045_c0_g1_i1	5.90368907193343	4.76548170512909	5.02303351866553	7.40376194481531	5.67457364016829	4.88420715851723	8.50834545429633	7.38939472432399	6.48113745607735
TRINITY_DN35683_c0_g1_i1	5.46070980467474	6.56372252629821	6.93472878576058	5.50388932645842	7.37530882514689	6.73327298333639	2.24305970607253	2.89762767427955	0
TRINITY_DN1568_c0_g2_i1	5.51149966588117	4.94443681747027	0	7.08438322165058	4.31766585461676	6.04286317624712	7.61740134408266	6.50792146495733	4.54331027606987
TRINITY_DN3365_c2_g1_i1	6.75851638854748	6.30301354179129	6.62505126257307	0	0	0	5.16245175450887	5.56379877908186	5.75984824647417
TRINITY_DN3799_c0_g1_i1	3.7388758997972	3.65683955614943	4.31193899694826	4.56413424345824	4.11619838466359	4.85349670370232	0	0	0
TRINITY_DN3801_c0_g2_i1	3.5670586262992	3.19519009026585	3.92238816500384	4.73525137578642	3.603477988254	4.34411833452143	0	0	0
TRINITY_DN3142_c0_g2_i1	9.38513547877988	10.2135234761464	10.5762377354089	11.1192011754944	11.3633408449267	11.2189215951472	11.819877305479	11.7270729626098	11.1320048228439
TRINITY_DN5376_c5_g9_i4	4.96984120443133	2.99602712342508	4.43336010024935	6.00793550027566	5.68675262661921	5.93538902572675	4.20570529240357	3.8719421898871	5.70705537483355
TRINITY_DN5421_c5_g4_i11	5.72906326957774	4.86240179628129	3.69086402708526	0	0	1.70398660386343	4.85344679986307	4.69727341468003	5.78329948947737
TRINITY_DN5314_c0_g1_i7	4.39677601078753	4.65374794290996	4.87700799321402	0	4.1872926814446	3.3786503372619	3.71567376554819	3.4306867092483	4.93286433530552
TRINITY_DN41651_c0_g1_i1	7.0815313717888	6.50113656148975	0	8.03335692238872	6.8171115727957	7.6273077046895	9.79860788270532	8.04941839888444	8.38660835496907
TRINITY_DN1775_c0_g1_i1	8.99593105207139	5.53331415656679	7.18852950484518	9.23302282397153	7.64410142708709	8.95772891164632	10.0138488435787	9.3364418435	8.2552316189883
TRINITY_DN20158_c0_g1_i1	5.30312316768571	4.52149051591394	7.88490313054522	4.86433474078243	5.0871657852204	4.78277548284627	4.44194819050336	3.85837892508207	5.94225643924403
TRINITY_DN102_c0_g1_i1	4.97397856040967	4.34482849699744	5.22060082175943	5.54661669506732	5.88469559507296	6.05801337655601	0	0	0
TRINITY_DN5341_c1_g2_i5	5.88942486778825	5.04251301816989	4.94443681747027	4.39018615663465	3.63737839487229	4.02688856552704	3.44691786486603	2.3595211704276	3.68560381669463
TRINITY_DN26759_c0_g1_i1	0	5.11761193572305	5.88642821054188	0	5.91561650361743	6.07120490701358	0	0	0
TRINITY_DN35921_c0_g1_i1	6.40427303134498	5.82114894443219	6.70343297745467	3.45930045858076	1.91532967601301	2.84438565300257	2.84217431759439	1.87460026604958	3.41237507512001
TRINITY_DN37491_c0_g1_i1	6.43476164991009	4.68330344882528	6.18084405136257	3.64477921926295	3.78764141448333	3.93489387408127	7.12340754419596	6.38920540442978	6.81343490285096
TRINITY_DN5431_c0_g4_i6	5.32019582126613	3.92618923436347	4.03500799380723	0	0	0	4.98417917660259	5.82647221945787	4.15226455822668
TRINITY_DN13118_c0_g1_i1	5.47469561414913	7.61773191984002	6.64174831589239	3.599198754543	0	3.52142769854772	2.6140030448649	5.00634291103781	5.47514975087177
TRINITY_DN18264_c0_g1_i1	6.28732453099328	5.04854136569376	4.86893364573085	7.31692409512565	5.8148836301031	6.67506786130987	7.70041890988948	7.22447445329207	6.24347867896042
TRINITY_DN2461_c0_g2_i1	6.04729844311164	5.60421961940224	4.92993298827438	3.75915583380027	0	3.03878733050557	6.00721793119006	5.78568131947475	6.1998293643229
TRINITY_DN36778_c0_g1_i1	4.97351943968502	7.27196718273169	6.66206304642804	6.70002349607515	6.70379285878575	7.21655186934993	6.38328956603169	5.25001411501037	6.74403996870057
TRINITY_DN4019_c0_g1_i1	6.54923789938528	7.09248231568978	4.84488775687458	7.79208097109593	7.34795792124535	7.89791804260918	8.02993870861533	6.63058020593913	7.93812697375706
TRINITY_DN5208_c0_g1_i1	6.50263293508292	6.20672135743089	7.0497069950683	6.62572345256053	7.80182473970446	7.67598525163968	5.97524038954302	8.44278180544753	8.69454942122309
TRINITY_DN5283_c6_g5_i4	6.56926322244769	7.17468604543005	1.40163046658474	5.20925839366556	5.35822041574885	8.10247442377722	0	0	0
TRINITY_DN17330_c0_g1_i1	5.84068981739081	7.08789770582681	0	3.64593217628179	5.30757424460461	7.49471160773972	3.53655029553591	2.48722906980423	5.84101704188701
TRINITY_DN2517_c0_g1_i1	5.64858048589177	7.03733829030372	6.51457993544691	6.22402097433711	6.74373037604463	6.68802645544561	3.52669484554198	3.86779764587961	4.82160818207442
TRINITY_DN3870_c0_g1_i3	4.96707636065508	0	6.28342177851385	5.26179405674416	5.4974846313192	5.38812063889962	5.20010410730914	5.65986748864067	5.14229089345296
TRINITY_DN5314_c0_g1_i5	0	5.46776855726253	1.98367769469807	0	0	0	0	0	0
TRINITY_DN4897_c0_g1_i1	6.73475025895039	5.96788332091378	5.72590471809824	7.44867798997207	6.18869763094909	7.22219596957437	8.31165296458152	7.92733945835139	7.23736294764338
TRINITY_DN5412_c2_g2_i1	7.13932623348197	7.07131218574006	7.13107496744279	0	0	0	0	0	0
TRINITY_DN4609_c1_g1_i1	4.83339613416323	5.1003469613581	4.77468165337325	2.70487196445635	3.41318786108004	3.23465459493589	0	0	0
TRINITY_DN8894_c0_g1_i1	5.36320612759339	6.02938662454209	4.18578727417524	7.35663683462953	5.39595392327344	6.77948298983663	8.1175755749284	6.96512626568371	5.83935497965465
TRINITY_DN40128_c0_g1_i1	6.58602909955772	5.31672502157875	5.45936604009955	7.80595663383148	6.37321317980804	7.14573858504632	8.45248424354009	7.92145418347568	6.41030718079912
TRINITY_DN4458_c0_g2_i1	6.40835521860054	5.53300260646713	6.31556623031895	0	5.55296106483444	4.70321146739115	6.25171909260596	6.29742988916889	6.53136586372886
TRINITY_DN5362_c6_g6_i13	0	0	4.93428059364002	0	0	0	0	3.74620525906367	0.01292617444427
TRINITY_DN332_c0_g1_i1	6.43209085719863	6.96781417057509	6.54771201255146	0	0	0	6.29381187782633	6.31359051893506	6.50714448826692
TRINITY_DN2327_c0_g1_i1	4.75600916216179	3.9529858003903	3.96375153865527	3.26558691893083	3.54868321815718	3.14388315958872	0	1.1036654827657	1.24488705912353
TRINITY_DN31518_c0_g1_i1	7.18184796267171	8.02624123870954	6.13901919651915	4.52255799287044	5.96779111972562	6.72250700954349	5.77847143419983	7.60472371090531	6.67221316533447
TRINITY_DN2234_c0_g1_i1	4.98404242609702	5.48278376038052	5.93997876494071	3.43482835641991	4.88489092340265	4.55863499688271	6.69458772497222	6.81680447483288	4.86997008235441
TRINITY_DN36481_c0_g1_i1	5.89013049087751	5.98568257727071	7.67578770916225	4.46139758992616	5.73838955255529	6.25005202530037	4.75803661854406	5.03262985192717	7.1947273108766
TRINITY_DN1545_c0_g1_i1	6.85121183416557	6.71667544180249	5.64803395056383	8.18372469430874	6.40682575166718	7.17261752182185	8.72113679401198	7.74779689289798	6.62728581444143
TRINITY_DN748_c0_g1_i1	4.98267420763938	5.538227739736	4.76165760235096	3.35741124701605	4.49620666592348	5.68661257681559	4.47670570666818	2.96919654799175	4.90086680798075
TRINITY_DN5433_c3_g28_i1	7.83424348758465	7.30816607841164	7.90109617222237	7.87220082898475	7.73072146180879	5.80061521451634	9.2966501209362	8.64874224940053	7.7415748474188
TRINITY_DN22872_c0_g2_i1	4.37545653587666	3.65580975435545	0	0	4.10576187512634	3.96735308359463	3.68313498512609	0	4.51620429916278
TRINITY_DN4970_c0_g1_i1	7.32950934003309	7.58549589870783	7.4110872267986	0	7.14248491731252	7.42974148325182	0	1.56071495447448	0
TRINITY_DN15517_c0_g1_i1	5.16611285740143	7.43993059164015	7.02070220379105	3.44135067753525	4.33356685113426	3.34155885122287	2.0164963198962	5.13483699344912	4.32337006906127
TRINITY_DN23154_c0_g1_i1	8.35037790156547	10.944783059509	9.39058385948877	8.54273009912729	8.83537778245794	8.23029909759219	8.4462893188459	8.64968730463704	7.72775031539903
